[train: 5, 200 / 468] FPS: 103.0 (110.1)  ,  DataTime: 0.089 (0.053)  ,  ForwardTime: 1.101  ,  TotalTime: 1.243  ,  Loss/total: 0.12812  ,  Loss/giou: 0.38597  ,  Loss/l1: 0.05956  ,  Loss/location: 0.81373  ,  IoU: 0.69375
[train: 5, 250 / 468] FPS: 104.1 (109.2)  ,  DataTime: 0.078 (0.052)  ,  ForwardTime: 1.101  ,  TotalTime: 1.230  ,  Loss/total: 0.12880  ,  Loss/giou: 0.38486  ,  Loss/l1: 0.05934  ,  Loss/location: 0.81126  ,  IoU: 0.69440
[train: 5, 300 / 468] FPS: 104.8 (109.5)  ,  DataTime: 0.070 (0.051)  ,  ForwardTime: 1.100  ,  TotalTime: 1.221  ,  Loss/total: 0.12940  ,  Loss/giou: 0.38505  ,  Loss/l1: 0.05930  ,  Loss/location: 0.81279  ,  IoU: 0.69408
[train: 5, 350 / 468] FPS: 105.4 (109.0)  ,  DataTime: 0.064 (0.050)  ,  ForwardTime: 1.100  ,  TotalTime: 1.215  ,  Loss/total: 0.12960  ,  Loss/giou: 0.38418  ,  Loss/l1: 0.05919  ,  Loss/location: 0.81053  ,  IoU: 0.69469
[train: 5, 400 / 468] FPS: 105.8 (109.1)  ,  DataTime: 0.060 (0.050)  ,  ForwardTime: 1.100  ,  TotalTime: 1.210  ,  Loss/total: 0.13065  ,  Loss/giou: 0.38367  ,  Loss/l1: 0.05905  ,  Loss/location: 0.81063  ,  IoU: 0.69497
[train: 5, 450 / 468] FPS: 106.1 (109.1)  ,  DataTime: 0.057 (0.049)  ,  ForwardTime: 1.099  ,  TotalTime: 1.206  ,  Loss/total: 0.13024  ,  Loss/giou: 0.38444  ,  Loss/l1: 0.05928  ,  Loss/location: 0.81154  ,  IoU: 0.69451
[train: 5, 468 / 468] FPS: 106.4 (114.6)  ,  DataTime: 0.056 (0.048)  ,  ForwardTime: 1.099  ,  TotalTime: 1.203  ,  Loss/total: 0.13065  ,  Loss/giou: 0.38432  ,  Loss/l1: 0.05929  ,  Loss/location: 0.81080  ,  IoU: 0.69464
[val: 5, 50 / 78] FPS: 90.9 (111.0)  ,  DataTime: 0.262 (0.060)  ,  ForwardTime: 1.085  ,  TotalTime: 1.407  ,  Loss/total: 0.11985  ,  Loss/giou: 0.38464  ,  Loss/l1: 0.05942  ,  Loss/location: 0.80886  ,  IoU: 0.69518
[val: 5, 78 / 78] FPS: 97.6 (116.5)  ,  DataTime: 0.179 (0.052)  ,  ForwardTime: 1.080  ,  TotalTime: 1.311  ,  Loss/total: 0.11880  ,  Loss/giou: 0.38283  ,  Loss/l1: 0.05918  ,  Loss/location: 0.81688  ,  IoU: 0.69647
[train: 6, 50 / 468] FPS: 88.8 (101.1)  ,  DataTime: 0.273 (0.066)  ,  ForwardTime: 1.102  ,  TotalTime: 1.441  ,  Loss/total: 0.13981  ,  Loss/giou: 0.39152  ,  Loss/l1: 0.06084  ,  Loss/location: 0.81609  ,  IoU: 0.68952
[train: 6, 100 / 468] FPS: 97.4 (109.1)  ,  DataTime: 0.155 (0.059)  ,  ForwardTime: 1.101  ,  TotalTime: 1.314  ,  Loss/total: 0.13281  ,  Loss/giou: 0.38747  ,  Loss/l1: 0.06010  ,  Loss/location: 0.81453  ,  IoU: 0.69258
